company_name	industry	city
	Finance	Uppsala
MediCare 4367	Healthcare	Västerås
BuildPro 4368	Unknown	Uppsala
FinTrust 4369	AI & Robotics	Norrköping
Foodies 4370	AI & Robotics	Göteborg
HealthSync 4371	Healthcare	Uppsala
HealthSync 4372	Automotive	Jönköping
MediCare 4373	Education	Västerås
Foodies 4374	AI & Robotics	Stockholm
	Food & Beverage	Norrköping
AutoWorks 4376	Medical Devices	Norrköping
TechNova 4377	Renewable Energy	Uppsala
BuildPro 4378	Finance	Norrköping
TechNova 4379		Göteborg
Foodies 4380	Education	Göteborg
BuildPro 4381	Education	Stockholm
GreenFuture 4382	AI & Robotics	Stockholm
RoboTech 4383	Healthcare	Norrköping
GreenFuture 4384	Education	Helsingborg
MediCare 4385	Food & Beverage	Malmö
FinTrust 4386	Healthcare	Jönköping
EduVision 4387	Healthcare	Västerås
HealthSync 4388	Automotive	Norrköping
Foodies 4389	Technology	Stockholm
HealthSync 4390	Technology	Linköping
BuildPro 4391	Finance	Norrköping
TechNova 4392	Renewable Energy	Uppsala
AutoWorks 4393	Medical Devices	Uppsala
BuildPro 4394	Food & Beverage	None
TechNova 4395	Construction	Jönköping
Foodies 4396	Healthcare	Norrköping
EduVision 4397	Renewable Energy	Malmö
HealthSync 4398	Technology	Malmö
HealthSync 4399	Construction	Västerås
RoboTech 4400	Technology	Helsingborg
TechNova 4401	Healthcare	Göteborg
AutoWorks 4402	Construction	Stockholm
Foodies 4403	Finance	Örebro
HealthSync 4404	Construction	Linköping
12345	Construction	Örebro
AutoWorks 4406	Finance	
GreenFuture 4407	Healthcare	Örebro
EduVision 4408	Medical Devices	Västerås
FinTrust 4409	Education	Norrköping
Foodies 4410	Construction	Linköping
AutoWorks 4411	Renewable Energy	Malmö
EduVision 4412	AI & Robotics	NULL
BuildPro 4413	Finance	Västerås
EduVision 4414	Healthcare	Västerås
HealthSync 4415	Technology	Uppsala
RoboTech 4416	Healthcare	None
BuildPro 4417		Göteborg
FinTrust 4418	Renewable Energy	Linköping
HealthSync 4419	Technology	Västerås
GreenFuture 4420	Food & Beverage	Stockholm
###	Food & Beverage	Helsingborg
MediCare 4422	Medical Devices	Stockholm
MediCare 4423	None	Helsingborg
EduVision 4424	FakeCity	Örebro
FinTrust 4425	Healthcare	!!Error!!
FinTrust 4426	Finance	Jönköping
TechNova 4427	Education	Örebro
BuildPro 4428	Construction	Helsingborg
GreenFuture 4429	Medical Devices	Jönköping
AutoWorks 4430	Finance	Västerås
GreenFuture 4431	Healthcare	Stockholm
MediCare 4432	Renewable Energy	Jönköping
BuildPro 4433	Food & Beverage	Västerås
RoboTech 4434	Construction	Uppsala
Foodies 4435	Healthcare	Linköping
MediCare 4436	Automotive	Helsingborg
AutoWorks 4437	Education	Norrköping
Foodies 4438	Construction	Örebro
Foodies 4439	Education	!!Error!!
GreenFuture 4440	Construction	Uppsala
N/A	Construction	Göteborg
BuildPro 4442	Education	Stockholm
BuildPro 4443	AI & Robotics	Norrköping
AutoWorks 4444	Finance	Linköping
AutoWorks 4445	AI & Robotics	FakeCity
HealthSync 4446	Finance	Uppsala
MediCare 4447	Technology	Örebro
MediCare 4448	Renewable Energy	Jönköping
EduVision 4449	Education	Uppsala
FinTrust 4450	Medical Devices	Göteborg
TechNova 4451	Food & Beverage	Malmö
TechNova 4452	Medical Devices	Helsingborg
GreenFuture 4453	Education	Uppsala
Foodies 4454	Technology	Göteborg
EduVision 4455	Medical Devices	Helsingborg
GreenFuture 4456	Renewable Energy	Örebro
EduVision 4457	AI & Robotics	Linköping
Foodies 4458	AI & Robotics	Helsingborg
RoboTech 4459	Technology	Linköping
GreenFuture 4460	Medical Devices	Örebro
GreenFuture 4461	AI & Robotics	Stockholm
FinTrust 4462	Medical Devices	Jönköping
Foodies 4463	Technology	Jönköping
MediCare 4464	Automotive	Västerås
AutoWorks 4465	N/A	Norrköping
!!Error!!	Education	Helsingborg
AutoWorks 4467	Education	Helsingborg
GreenFuture 4468	###	Helsingborg
BuildPro 4469	Automotive	Örebro
BuildPro 4470	Medical Devices	Uppsala
###	Automotive	Örebro
Foodies 4472	Education	Örebro
TechNova 4473	Medical Devices	Göteborg
HealthSync 4474	Education	Västerås
Foodies 4475	Finance	Västerås
FakeCity	Finance	Malmö
GreenFuture 4477	AI & Robotics	Uppsala
HealthSync 4478	Education	Norrköping
RoboTech 4479	Construction	Stockholm
GreenFuture 4480	None	Jönköping
RoboTech 4481	Technology	Göteborg
MediCare 4482	Construction	Västerås
FinTrust 4483	Medical Devices	Norrköping
None	Finance	Uppsala
HealthSync 4485	AI & Robotics	Västerås
HealthSync 4486	Food & Beverage	Västerås
AutoWorks 4487	Food & Beverage	Unknown
12345	Healthcare	
TechNova 4489	Renewable Energy	Helsingborg
HealthSync 4490	Finance	Malmö
Foodies 4491	Food & Beverage	Göteborg
RoboTech 4492	N/A	Örebro
Foodies 4493	Healthcare	Uppsala
HealthSync 4494	Technology	Västerås
BuildPro 4495	Finance	Stockholm
HealthSync 4496	Finance	Uppsala
FinTrust 4497	Medical Devices	Norrköping
FinTrust 4498	Food & Beverage	Helsingborg
Foodies 4499	Automotive	Norrköping
RoboTech 4500	Education	Linköping
Foodies 4501	Finance	Stockholm
AutoWorks 4502	Finance	Örebro
RoboTech 4503	Food & Beverage	Linköping
EduVision 4504	Education	Västerås
MediCare 4505	12345	Malmö
RoboTech 4506	AI & Robotics	Norrköping
HealthSync 4507	Automotive	Uppsala
GreenFuture 4508	N/A	Stockholm
GreenFuture 4509	Healthcare	Jönköping
None	Medical Devices	Uppsala
N/A	NULL	Linköping
TechNova 4512	Education	Norrköping
HealthSync 4513	Medical Devices	Göteborg
FinTrust 4514	Automotive	Stockholm
GreenFuture 4515	NULL	Göteborg
GreenFuture 4516	Healthcare	Malmö
AutoWorks 4517	Construction	Göteborg
HealthSync 4518	Food & Beverage	Norrköping
GreenFuture 4519	Automotive	Jönköping
TechNova 4520	AI & Robotics	Linköping
RoboTech 4521	Food & Beverage	Helsingborg
RoboTech 4522	Healthcare	Västerås
HealthSync 4523	Finance	Västerås
FinTrust 4524	Food & Beverage	Jönköping
BuildPro 4525	Healthcare	Västerås
Foodies 4526	!!Error!!	Uppsala
EduVision 4527	AI & Robotics	Malmö
FinTrust 4528	Finance	Uppsala
HealthSync 4529	Food & Beverage	NULL
HealthSync 4530	Food & Beverage	Malmö
GreenFuture 4531	AI & Robotics	Örebro
RoboTech 4532	Healthcare	Linköping
MediCare 4533	Finance	Västerås
Unknown	Finance	Örebro
BuildPro 4535	Education	Malmö
Foodies 4536	Food & Beverage	Malmö
BuildPro 4537	Renewable Energy	Unknown
FinTrust 4538	Food & Beverage	None
TechNova 4539	N/A	Göteborg
TechNova 4540	Automotive	Västerås
BuildPro 4541	AI & Robotics	Unknown
RoboTech 4542	Renewable Energy	Linköping
HealthSync 4543	Healthcare	Stockholm
EduVision 4544	AI & Robotics	None
FinTrust 4545	Food & Beverage	Göteborg
Unknown	Finance	Örebro
FinTrust 4547	Finance	Malmö
Unknown	Construction	Jönköping
TechNova 4549	Medical Devices	Linköping
HealthSync 4550	Finance	Uppsala
FinTrust 4551	Technology	Linköping
FinTrust 4552	Construction	Uppsala
GreenFuture 4553	Education	Helsingborg
EduVision 4554	N/A	NULL
TechNova 4555	Healthcare	Norrköping
HealthSync 4556	Food & Beverage	Örebro
FinTrust 4557	12345	Malmö
BuildPro 4558	AI & Robotics	
N/A	Food & Beverage	Göteborg
AutoWorks 4560	Healthcare	Örebro
FinTrust 4561	Finance	Helsingborg
TechNova 4562		Norrköping
Unknown	Healthcare	Uppsala
###	Finance	Västerås
AutoWorks 4565	!!Error!!	Linköping
TechNova 4566	Construction	Jönköping
MediCare 4567	Finance	Örebro
FinTrust 4568	Healthcare	Västerås
Unknown	Construction	Uppsala
FinTrust 4570	Renewable Energy	Stockholm
TechNova 4571	Healthcare	Helsingborg
HealthSync 4572	Automotive	Uppsala
RoboTech 4573	Technology	Göteborg
BuildPro 4574	Finance	Jönköping
BuildPro 4575	Finance	Västerås
MediCare 4576	Medical Devices	Helsingborg
HealthSync 4577	Healthcare	Jönköping
FinTrust 4578	Finance	Örebro
BuildPro 4579	Food & Beverage	Helsingborg
RoboTech 4580	Renewable Energy	Norrköping
GreenFuture 4581	Renewable Energy	Västerås
Foodies 4582	Healthcare	Örebro
AutoWorks 4583	Automotive	Linköping
HealthSync 4584	Technology	Västerås
GreenFuture 4585	Education	Jönköping
Foodies 4586	Automotive	Linköping
MediCare 4587	Medical Devices	Göteborg
HealthSync 4588	Construction	Linköping
HealthSync 4589	Finance	Stockholm
Foodies 4590	Medical Devices	Jönköping
RoboTech 4591	Technology	Linköping
MediCare 4592	Healthcare	Örebro
MediCare 4593	Healthcare	Stockholm
TechNova 4594	Healthcare	Göteborg
HealthSync 4595	AI & Robotics	Linköping
TechNova 4596	Healthcare	Uppsala
RoboTech 4597	Construction	Uppsala
GreenFuture 4598	Automotive	Linköping
12345	Food & Beverage	Malmö
GreenFuture 4600	Finance	Örebro
FinTrust 4601	Medical Devices	Malmö
HealthSync 4602	Finance	Stockholm
BuildPro 4603	Education	Stockholm
RoboTech 4604	Education	Norrköping
GreenFuture 4605	Technology	Jönköping
RoboTech 4606	Technology	Linköping
!!Error!!	Education	Göteborg
TechNova 4608	Construction	Göteborg
RoboTech 4609	Renewable Energy	Göteborg
HealthSync 4610	Healthcare	Göteborg
TechNova 4611	Healthcare	Helsingborg
FinTrust 4612	Technology	Örebro
Foodies 4613	Construction	Linköping
RoboTech 4614	Finance	Stockholm
GreenFuture 4615	Medical Devices	Malmö
HealthSync 4616	Medical Devices	Örebro
BuildPro 4617	Education	Helsingborg
Foodies 4618	Automotive	Helsingborg
MediCare 4619	Automotive	Norrköping
RoboTech 4620	Renewable Energy	Göteborg
GreenFuture 4621	Construction	Stockholm
FinTrust 4622	Education	Uppsala
GreenFuture 4623	AI & Robotics	Helsingborg
!!Error!!	Renewable Energy	Helsingborg
	Medical Devices	Örebro
GreenFuture 4626	Renewable Energy	Stockholm
TechNova 4627	Education	Helsingborg
AutoWorks 4628	Healthcare	Uppsala
	Renewable Energy	Malmö
HealthSync 4630	Medical Devices	Linköping
BuildPro 4631	AI & Robotics	Norrköping
AutoWorks 4632	AI & Robotics	Linköping
FinTrust 4633	Construction	Helsingborg
	Healthcare	Göteborg
AutoWorks 4635	Education	Uppsala
EduVision 4636	Medical Devices	Stockholm
AutoWorks 4637	Healthcare	Västerås
TechNova 4638	Food & Beverage	Stockholm
HealthSync 4639	Food & Beverage	Göteborg
FinTrust 4640	Food & Beverage	Jönköping
MediCare 4641	Renewable Energy	Uppsala
HealthSync 4642	Technology	Jönköping
MediCare 4643	Education	Västerås
MediCare 4644	Technology	Stockholm
GreenFuture 4645	Technology	Malmö
Foodies 4646	Technology	Jönköping
AutoWorks 4647	Food & Beverage	Göteborg
AutoWorks 4648	Medical Devices	Linköping
BuildPro 4649	Medical Devices	Norrköping
FinTrust 4650	None	Örebro
FinTrust 4651	Construction	Helsingborg
TechNova 4652	Finance	!!Error!!
HealthSync 4653	Medical Devices	Helsingborg
BuildPro 4654	Education	Stockholm
TechNova 4655	Renewable Energy	Linköping
MediCare 4656	Medical Devices	Västerås
MediCare 4657	AI & Robotics	Uppsala
AutoWorks 4658	AI & Robotics	Örebro
EduVision 4659	Education	Västerås
BuildPro 4660	Finance	Jönköping
EduVision 4661	Renewable Energy	Västerås
TechNova 4662	Automotive	Helsingborg
GreenFuture 4663	Healthcare	Norrköping
RoboTech 4664	Renewable Energy	Norrköping
MediCare 4665	Technology	Norrköping
TechNova 4666	Healthcare	Linköping
RoboTech 4667	Medical Devices	Norrköping
GreenFuture 4668	AI & Robotics	Helsingborg
Foodies 4669	Finance	Linköping
Foodies 4670	Construction	Västerås
HealthSync 4671	Construction	
Foodies 4672	Technology	Örebro
TechNova 4673	FakeCity	Uppsala
AutoWorks 4674	Technology	Norrköping
TechNova 4675	Construction	Örebro
	Construction	Stockholm
FinTrust 4677	AI & Robotics	Norrköping
Foodies 4678	Medical Devices	Stockholm
MediCare 4679	Technology	Linköping
Foodies 4680	N/A	Västerås
GreenFuture 4681	Food & Beverage	None
AutoWorks 4682	Finance	Uppsala
AutoWorks 4683	Medical Devices	Helsingborg
Foodies 4684	Technology	Örebro
Foodies 4685	Food & Beverage	Norrköping
RoboTech 4686	Medical Devices	NULL
TechNova 4687	Healthcare	Stockholm
FinTrust 4688	Medical Devices	Västerås
FinTrust 4689	Technology	Jönköping
AutoWorks 4690	Construction	Unknown
TechNova 4691	Construction	Uppsala
EduVision 4692	Technology	Unknown
N/A	Technology	Västerås
RoboTech 4694	Construction	Jönköping
FakeCity	Healthcare	N/A
EduVision 4696	Automotive	Uppsala
Foodies 4697	Technology	Stockholm
HealthSync 4698	Unknown	Uppsala
HealthSync 4699	Medical Devices	None
HealthSync 4700	Finance	Västerås
Foodies 4701	Food & Beverage	Linköping
MediCare 4702	Automotive	Malmö
HealthSync 4703	Construction	Stockholm
RoboTech 4704	Education	Linköping
AutoWorks 4705	Technology	Uppsala
Unknown	Automotive	Helsingborg
BuildPro 4707	Construction	Uppsala
RoboTech 4708	Finance	FakeCity
GreenFuture 4709	Healthcare	Linköping
Foodies 4710	Food & Beverage	Västerås
RoboTech 4711	Automotive	Uppsala
BuildPro 4712	Finance	Göteborg
MediCare 4713	AI & Robotics	Uppsala
MediCare 4714	Education	Västerås
MediCare 4715	Renewable Energy	NULL
Unknown	Technology	Västerås
AutoWorks 4717	Automotive	Västerås
AutoWorks 4718	Finance	Uppsala
GreenFuture 4719	AI & Robotics	Jönköping
MediCare 4720	Renewable Energy	Göteborg
Foodies 4721	AI & Robotics	Linköping
FakeCity	Healthcare	Jönköping
AutoWorks 4723	Automotive	Jönköping
FinTrust 4724	Education	Jönköping
GreenFuture 4725	Medical Devices	Helsingborg
FinTrust 4726	Medical Devices	Helsingborg
HealthSync 4727	Technology	###
BuildPro 4728	NULL	Västerås
TechNova 4729	!!Error!!	Örebro
Foodies 4730	Technology	Malmö
Foodies 4731	Healthcare	Göteborg
MediCare 4732	Renewable Energy	!!Error!!
FinTrust 4733	Construction	Norrköping
MediCare 4734	None	Stockholm
Foodies 4735	Automotive	Helsingborg
Foodies 4736	Technology	!!Error!!
TechNova 4737	Automotive	Helsingborg
GreenFuture 4738	Education	Uppsala
HealthSync 4739	AI & Robotics	Jönköping
RoboTech 4740	Finance	Linköping
TechNova 4741	Education	Göteborg
RoboTech 4742	Technology	Stockholm
!!Error!!	Medical Devices	
HealthSync 4744	Technology	12345
FinTrust 4745	Healthcare	Uppsala
AutoWorks 4746	Education	Västerås
HealthSync 4747	AI & Robotics	Västerås
AutoWorks 4748	Technology	NULL
RoboTech 4749	Construction	Västerås
None	Food & Beverage	Norrköping
EduVision 4751	Renewable Energy	Västerås
BuildPro 4752	Renewable Energy	Linköping
GreenFuture 4753	Healthcare	Helsingborg
FinTrust 4754	Medical Devices	Jönköping
MediCare 4755	Food & Beverage	Jönköping
BuildPro 4756	Education	Malmö
EduVision 4757	Technology	Norrköping
RoboTech 4758	12345	Helsingborg
GreenFuture 4759	Construction	Linköping
AutoWorks 4760	###	Örebro
Foodies 4761	Technology	Norrköping
EduVision 4762	Construction	Uppsala
EduVision 4763	Medical Devices	Linköping
HealthSync 4764	Automotive	Norrköping
TechNova 4765	AI & Robotics	Göteborg
Foodies 4766	Renewable Energy	!!Error!!
AutoWorks 4767	Medical Devices	NULL
AutoWorks 4768	Education	Stockholm
RoboTech 4769	Finance	Örebro
GreenFuture 4770	Food & Beverage	Göteborg
AutoWorks 4771	Education	Malmö
HealthSync 4772	Medical Devices	Helsingborg
N/A	Food & Beverage	Stockholm
Foodies 4774	Renewable Energy	Stockholm
TechNova 4775	Healthcare	!!Error!!
NULL	Renewable Energy	###
AutoWorks 4777	Healthcare	Göteborg
AutoWorks 4778	Healthcare	Göteborg
NULL	Finance	Jönköping
FinTrust 4780	Healthcare	Linköping
HealthSync 4781	Healthcare	Norrköping
FinTrust 4782	Education	Göteborg
MediCare 4783	Construction	Malmö
MediCare 4784	FakeCity	Stockholm
HealthSync 4785	AI & Robotics	Unknown
AutoWorks 4786	AI & Robotics	Linköping
TechNova 4787	Medical Devices	Stockholm
HealthSync 4788	Finance	Uppsala
EduVision 4789	Food & Beverage	Norrköping
MediCare 4790	Medical Devices	Stockholm
GreenFuture 4791	Construction	Linköping
Foodies 4792	Construction	Västerås
MediCare 4793	Automotive	Malmö
FinTrust 4794	Renewable Energy	Göteborg
FinTrust 4795	AI & Robotics	Örebro
AutoWorks 4796	Technology	Malmö
FinTrust 4797	Education	Norrköping
FinTrust 4798	Construction	Stockholm
GreenFuture 4799	Technology	Linköping
HealthSync 4800	AI & Robotics	Linköping
AutoWorks 4801	Food & Beverage	Linköping
None	NULL	Helsingborg
AutoWorks 4803	Finance	Linköping
TechNova 4804	Medical Devices	Helsingborg
Foodies 4805	Construction	Örebro
RoboTech 4806	Finance	Malmö
EduVision 4807	AI & Robotics	Jönköping
MediCare 4808	Renewable Energy	12345
FinTrust 4809	Healthcare	Västerås
MediCare 4810	Technology	Norrköping
Foodies 4811	Education	Linköping
BuildPro 4812	Healthcare	Göteborg
MediCare 4813	Medical Devices	Helsingborg
TechNova 4814	Education	Malmö
RoboTech 4815	Finance	Jönköping
Foodies 4816	AI & Robotics	Stockholm
AutoWorks 4817	Food & Beverage	Norrköping
MediCare 4818	Medical Devices	Jönköping
RoboTech 4819	Medical Devices	Norrköping
EduVision 4820	Education	Stockholm
EduVision 4821	Medical Devices	Örebro
FinTrust 4822	Food & Beverage	NULL
GreenFuture 4823	Renewable Energy	Linköping
	Education	Örebro
GreenFuture 4825	Technology	Göteborg
GreenFuture 4826	Construction	Stockholm
GreenFuture 4827	Medical Devices	Norrköping
MediCare 4828	AI & Robotics	Göteborg
AutoWorks 4829	AI & Robotics	Malmö
TechNova 4830	Food & Beverage	Linköping
EduVision 4831	Education	Helsingborg
TechNova 4832	Technology	Helsingborg
EduVision 4833	Automotive	Örebro
FinTrust 4834	AI & Robotics	Norrköping
BuildPro 4835	Finance	Uppsala
NULL	Healthcare	Linköping
AutoWorks 4837	Food & Beverage	Malmö
MediCare 4838	Education	Jönköping
BuildPro 4839	Healthcare	!!Error!!
GreenFuture 4840	Automotive	Göteborg
EduVision 4841	Automotive	12345
TechNova 4842	Food & Beverage	Göteborg
EduVision 4843	Construction	Stockholm
EduVision 4844	AI & Robotics	Västerås
EduVision 4845	Automotive	Västerås
None	Automotive	Helsingborg
HealthSync 4847	Automotive	Malmö
AutoWorks 4848	Technology	Linköping
FinTrust 4849	Technology	Malmö
Foodies 4850	Technology	Malmö
HealthSync 4851	Renewable Energy	Malmö
Foodies 4852	Renewable Energy	Stockholm
EduVision 4853	AI & Robotics	Göteborg
AutoWorks 4854	Finance	Linköping
FinTrust 4855	Education	Uppsala
HealthSync 4856	Education	!!Error!!
TechNova 4857	Construction	Västerås
TechNova 4858	Education	Linköping
FinTrust 4859	Medical Devices	Jönköping
RoboTech 4860	Finance	Norrköping
EduVision 4861	Finance	Göteborg
RoboTech 4862	Construction	Malmö
BuildPro 4863	Automotive	Göteborg
FinTrust 4864	Healthcare	Helsingborg
AutoWorks 4865	Technology	Malmö
TechNova 4866	Finance	Uppsala
RoboTech 4867	Medical Devices	Stockholm
FinTrust 4868	Technology	Stockholm
MediCare 4869	Renewable Energy	Stockholm
BuildPro 4870	Construction	Stockholm
BuildPro 4871	Food & Beverage	Göteborg
FinTrust 4872	Automotive	Örebro
NULL	Renewable Energy	Uppsala
TechNova 4874	Food & Beverage	Örebro
GreenFuture 4875	Renewable Energy	Jönköping
Foodies 4876	AI & Robotics	Göteborg
EduVision 4877	Food & Beverage	Helsingborg
BuildPro 4878	Healthcare	Malmö
TechNova 4879	Technology	Uppsala
Foodies 4880	Medical Devices	Göteborg
BuildPro 4881	!!Error!!	Örebro
Foodies 4882	Healthcare	Jönköping
FakeCity	Medical Devices	Norrköping
AutoWorks 4884	Renewable Energy	Örebro
	Food & Beverage	Malmö
Foodies 4886	Healthcare	Örebro
BuildPro 4887	Finance	###
RoboTech 4888	Renewable Energy	
	Medical Devices	Stockholm
FinTrust 4890	Finance	Västerås
TechNova 4891	Construction	Göteborg
MediCare 4892	Finance	Linköping
EduVision 4893	Construction	Helsingborg
FinTrust 4894	Renewable Energy	Norrköping
Foodies 4895	Automotive	NULL
NULL	Finance	Västerås
HealthSync 4897	Automotive	Uppsala
GreenFuture 4898	AI & Robotics	None
Unknown	Technology	Norrköping
MediCare 4900	Automotive	Göteborg
RoboTech 4901	Construction	Helsingborg
MediCare 4902	Automotive	Stockholm
AutoWorks 4903	Automotive	Stockholm
Foodies 4904	Renewable Energy	Unknown
Foodies 4905	Construction	Linköping
MediCare 4906	Renewable Energy	Linköping
GreenFuture 4907	AI & Robotics	Örebro
TechNova 4908	Construction	Jönköping
GreenFuture 4909	Technology	Göteborg
RoboTech 4910	Medical Devices	Uppsala
TechNova 4911	Finance	N/A
BuildPro 4912	Healthcare	Västerås
TechNova 4913	Finance	Örebro
EduVision 4914	Food & Beverage	Västerås
EduVision 4915	Construction	Jönköping
GreenFuture 4916	Healthcare	Uppsala
AutoWorks 4917	Finance	Norrköping
GreenFuture 4918	AI & Robotics	Stockholm
GreenFuture 4919	Renewable Energy	Linköping
RoboTech 4920	AI & Robotics	Helsingborg
MediCare 4921	Renewable Energy	Göteborg
FinTrust 4922	Technology	Helsingborg
TechNova 4923	Renewable Energy	Västerås
RoboTech 4924	Renewable Energy	Norrköping
BuildPro 4925	Finance	Uppsala
!!Error!!	Healthcare	Stockholm
BuildPro 4927	Food & Beverage	Uppsala
Foodies 4928	AI & Robotics	Stockholm
EduVision 4929	Finance	Helsingborg
RoboTech 4930	Education	Linköping
EduVision 4931	Automotive	NULL
FinTrust 4932	Education	Göteborg
RoboTech 4933	Finance	Jönköping
RoboTech 4934	Finance	Uppsala
!!Error!!	AI & Robotics	Linköping
HealthSync 4936	Healthcare	Malmö
GreenFuture 4937	Medical Devices	Helsingborg
HealthSync 4938	Healthcare	Helsingborg
RoboTech 4939	Renewable Energy	Unknown
Foodies 4940	Medical Devices	Linköping
GreenFuture 4941	Food & Beverage	###
!!Error!!	Food & Beverage	Malmö
GreenFuture 4943	Finance	Uppsala
FinTrust 4944	AI & Robotics	Göteborg
BuildPro 4945	Healthcare	Stockholm
HealthSync 4946	Medical Devices	Linköping
BuildPro 4947	Construction	###
BuildPro 4948	Food & Beverage	Uppsala
TechNova 4949	Construction	Malmö
TechNova 4950	Construction	Jönköping
BuildPro 4951	Finance	Linköping
FinTrust 4952	Healthcare	Unknown
FinTrust 4953	Renewable Energy	Malmö
AutoWorks 4954	Education	Linköping
Foodies 4955	AI & Robotics	Västerås
TechNova 4956	Education	Uppsala
TechNova 4957	Automotive	Norrköping
EduVision 4958	AI & Robotics	Malmö
GreenFuture 4959	Finance	Linköping
RoboTech 4960	Food & Beverage	Göteborg
HealthSync 4961	Food & Beverage	Stockholm
AutoWorks 4962	Automotive	Norrköping
GreenFuture 4963	Food & Beverage	Helsingborg
None	AI & Robotics	Västerås
!!Error!!	Technology	Jönköping
Foodies 4966	Finance	Norrköping
RoboTech 4967	Renewable Energy	Jönköping
GreenFuture 4968	Unknown	Göteborg
RoboTech 4969	Food & Beverage	Norrköping
EduVision 4970	Healthcare	Göteborg
TechNova 4971	Food & Beverage	Uppsala
TechNova 4972	Medical Devices	Unknown
HealthSync 4973	Automotive	Stockholm
FinTrust 4974	Automotive	Helsingborg
HealthSync 4975	Finance	Jönköping
Foodies 4976	Finance	Malmö
TechNova 4977	Education	Helsingborg
GreenFuture 4978	Finance	Norrköping
TechNova 4979	NULL	Göteborg
HealthSync 4980	Automotive	Jönköping
GreenFuture 4981	Construction	Linköping
HealthSync 4982	Technology	12345
RoboTech 4983	Healthcare	Göteborg
EduVision 4984	Food & Beverage	Linköping
RoboTech 4985	FakeCity	FakeCity
AutoWorks 4986	AI & Robotics	Linköping
GreenFuture 4987	Food & Beverage	Malmö
TechNova 4988	Education	Linköping
GreenFuture 4989	Automotive	Västerås
HealthSync 4990	Education	Unknown
FinTrust 4991	Automotive	Malmö
Foodies 4992	Automotive	Helsingborg
HealthSync 4993	Education	Örebro
MediCare 4994	Renewable Energy	Linköping
GreenFuture 4995	Food & Beverage	Uppsala
FakeCity	Education	Linköping
BuildPro 4997	Technology	Uppsala
Foodies 4998	Education	Västerås
Foodies 4999	Finance	Helsingborg
