City,Company,Revenue,Employees
Richardhaven,M&H,9892206.5,395.4
,AEKI,5714588.0,
Ernesthaven,aileT,6228916.19,319.6
Jönköping,,66.9924943,293.2
South Jasxnchester,TechSphere,7.8762168,385.1
,ABB,5969029.61,4.34
,,7286966.13,0.834
Scottfort,Scania,11.9813302,
West Kimberly,aileT,1639490.69,400.2
Helsingborg,Telia,8185534.93,350.3
Jacquelinetown,Scania,9.7206923,204.1
Göteborg,HbM,8241180.22,0.674
grobetöG,H&M,,274.8
tropenirehtaK,ScyLink,,
aerdnA ekaL,,4779812.66,
,TechSphere,,118.7
Fitzgeraldborough,,6314176.07,455.3
,,9416679.62,20.4
South William,,6149399.16,
Marshablland,Tdlia,9198238.0,488.2
trufeinahpetS,TechSphere,4172809.37,167.4
Austinmouth,ainacS,6568702.37,406.9
North Benjaminburgh,,3670727.34,
,NordicX,60.1176163,88.4
New Russellside,TechSphere,8588006.91,469.6
,,63.8606865,338.5
alasppU,Scania,44.6017504,94.3
Angebaborough,FKS,8193237.39,318.5
Maryhaven,H&M,40.0014091,4.164
ediseilataN troP,IKEA,8902438.03,
Jönköeing,H&M,39.2974721,9.782
Jönköping,XcidroN,6451716.53,169.1
New Stephanieside,Scania,4975853.41,0.531
,ainacS,90.1518899,205.4
North Robertview,NordicX,5679866.67,89.9
Pamelaborough,TechSphere,2578138.58,137.6
Trejilloton,AEKI,,4.702
North Michaelside,BBA,87.7124428,177.3
,NordicX,5219819.7,7.983
Helsingborg,uKF,5677836.09,305.0
,ABB,6513390.73,141.3
airaM htroN,Scania,2627834.48,353.6
West Tina,aileT,7425883.51,
annoD htroN,,,
Lake John,Scania,6196150.95,86.1
hgrubmailliW htroN,,,219.0
Port Brendafort,H&M,,6.682
nevahyraM weN,M&H,5416496.73,9.141
nirE tseW,H&d,,8.394
East Johnburgh,,14.7155571,6.723
elliverodoehT ekaL,,,152.0
New Ernestview,NohdicX,1812419.73,178.0
Lewismhester,,,
Uppzala,NyrdicX,9821598.81,497.9
Uppsala,,,142.7
notetihW,TechSahere,3223037.78,9.571
Wrightview,TechSphere,,3.91
,FKS,8037009.39,440.3
ellehciM tsaE,NobdicX,93.2419311,292.5
New Deborahside,TerhSphere,40.4031548,428.2
South Alexis,AEKI,53.7890656,138.5
Björbköping,Scanid,7330451.97,2.252
Jsnköping,SkyLink,41.2367174,150.5
East Shirleyburgh,lKEA,,156.3
Oconnellhaven,SKo,8055776.37,318.5
Ssuth Ralphshire,IKaA,83.6225652,7.052
Karenshirh,AEKI,1908257.9,342.0
,,,163.7
Melissalaad,Skyaink,,
horth Adam,SsyLink,29.0696973,167.2
,Scania,2959137.4,
Göteborg,SKF,2230442.47,
alasppU,fKF,4042784.29,74.1
Morenoland,TecxSphere,,
grebhpesoJ,H&M,24.1406688,186.2
ediseimaJ tsaE,AEKI,6509041.94,336.7
nmahlliL,erehpShceT,4842924.77,
nevahacinoM,,,8.55
dnalneraK,,5201543.49,143.1
nwotrehtaeH,gBB,8253128.27,222.2
neraK weN,kniLykS,,171.5
Lake Jeffery,NordlcX,,
New Kevinport,M&H,8639067.22,249.6
,Scania,,185.5
nevahauhsoJ troP,M&H,34.9644673,138.3
Göteborg,IKEA,8966525.81,271.0
hgrubaccebeR troP,NordicX,9522943.92,145.4
Terriport,b&M,1045041.77,164.9
Stockholm,ABB,,219.7
Annabury,SKF,3720974.53,91.6
Horlybury,AsB,6135663.41,
Björnköping,ABB,8615177.09,354.2
Eant Cynthiaton,FKS,,5.773
,,4724555.49,289.8
South George,,3634626.01,
,TechSphere,2435552.96,336.6
,erehpShceT,6682668.9,85.3
,SkyLink,,431.7
South Davidborough,SKF,40.5049141,178.0
Göteborg,,3794571.61,443.0
,Telaa,4446903.81,409.4
,,6213273.99,125.4
Hendersonfurt,AjB,8630790.66,415.0
semaJ weN,,7210552.14,263.9
Johnshire,Scania,,443.9
Lillhamn,H&M,2044965.99,
hguorobleahciM,,6776143.02,7.81
rast Mark,ABB,43.3911599,421.1
Lake Cameronburgh,,9894522.94,
Robinsonburgh,H&x,9735208.7,478.0
West Evan,SKj,6966413.27,
Nathanielbera,Tblia,6905217.54,5.73
Port Mikaylafurt,SkyLink,56.8746234,45.3
New Carolinebwrgh,Scania,42.2362497,374.0
Joelchester,BBA,7785859.82,
South Kevinborouwh,Tesia,3414588.09,1.22
Jönköping,SkyLink,5049818.75,83.4
,,,121.9
,XcidroN,,
Ambemborough,sordicX,26.5616771,6.144
Quinnton,ekyLink,1231839.66,137.0
Owensville,,8601985.8,116.6
retsehcgiarC,kniLykS,3112377.94,12.1
North Ronnie,Telia,56.9865112,10.4
hguorobymA ekaL,Telia,,
,,6623536.07,349.5
West Brian,,,0.13
Catherinefort,erehpShceT,7889164.84,177.8
salohciN troP,aileT,8201728.25,183.7
Jönköping,XcidroN,94.1221666,8.831
Göteborg,IKEA,1116114.0,210.9
,XcidroN,4109800.52,366.0
gnipöknöJ,H&M,9196095.06,406.6
ellivyraM,,7967703.32,3.713
grobgnisleH,SKF,2891015.23,119.2
gnipökniL,H&M,,0.901
North Amandaborough,IKaA,8881892.58,25.2
Potterfort,,51.4390698,
Stockholm,,67.8270273,
Lake Jasminefort,AEKI,8881879.36,84.0
Paucborough,bkyLink,,428.7
West Derek,H&M,,3.853
trufreltuB,NordicX,6275251.37,494.6
Port Brianshire,M&H,7790065.01,438.9
yhtomiT weN,M&H,2959720.93,2.232
West Courtney,H&M,8909695.19,159.7
,TechSphere,3812514.05,478.6
,z&M,99.6238459,93.0
edisylloH,BBA,7972181.22,
Björnköping,BBA,32.9992986,7.9
Eaft Brian,,54.6835002,326.3
htuomyrreP,uKF,6426562.43,498.1
troftnarG,Telia,,282.9
,Telia,1428449.13,9.55
,BBA,4651598.06,397.2
North Ianbury,,62.2426925,
,Scania,5079115.98,29.7
,ABB,5.7305945,88.1
New Tara,NordicX,50.4997572,300.6
Beykyburgh,Telia,4265198.74,297.8
Lake Dennisside,ABB,7302809.9,
New Anthyny,,3340381.16,258.4
Stockholm,SnF,9972811.77,480.8
West Michaxl,IrEA,93.4083237,87.5
Micheleville,SkyLink,2560575.05,284.9
Seanhurgh,NordicX,27.6542136,5.813
,ABf,6169743.28,186.0
Porw Brittany,erehpShceT,6132417.53,0.384
South Diana,M&H,8476581.63,236.4
trufleahciM tsaE,Telia,3870480.74,381.7
Ritatofn,NordicX,9372839.55,373.5
West custinview,ABB,14.2440806,2.342
Andrewview,SqF,8783346.62,443.9
adnileM tseW,IKEA,9607907.51,195.3
,H&M,3000411.99,45.8
Donnamouth,M&H,,302.2
weivaynoT,dcania,7614023.53,27.2
South eerry,,3988680.43,
retsehcdralloP,,4013003.47,335.6
Michaelburgh,ABB,6214370.47,278.7
grobetöG,jKEA,1937644.32,99.5
Frazierside,NordicX,31.1136747,386.4
Powellbuiy,H&M,21.4636707,249.8
yrubharaS htroN,NoruicX,,130.5
Gomeeburgh,TechSphere,2305154.94,58.3
Uppsala,ainacS,,84.6
Jtsephview,NordicX,2986432.8,4.111
Craneton,SKF,7199924.81,37.3
,aileT,7109903.4,3.514
grebnahtanoJ,,,7.502
,SkyLink,9836620.83,4.15
,jBB,2303065.35,371.9
Port Erinstad,BBA,1407248.48,
Björnköping,FKS,5075015.1,348.2
grobgnisleH,TechSphzre,6585068.45,315.5
South Alan,,52.3055059,423.6
Pattersonburgh,TechSphere,30.1087962,464.2
Moorebury,NordicX,,386.1
Hanxentown,SKF,2791678.88,378.1
North Melissabury,,1065583.26,1.774
Lake Kristin,uKF,,
Lake Courtneyoaven,IKEj,,0.201
East Darrentown,ABy,38.1524055,320.0
,mBB,2752499.36,74.8
Wilgiamsberg,TechSphere,9362572.2,233.6
Johnborough,ainacS,,464.3
Martinezton,,2668028.16,
East Samantha,IKEA,4777012.41,68.9
North Alicda,TechSphere,7232981.73,
,NordicX,46.4085914,57.4
Port Katherinemouth,erehpShceT,57.9933171,55.1
Christinamouth,TechSphere,5085700.64,
evetS tsaE,erehpShceT,27.4111121,209.9
,,8345011.77,5.894
alasppU,IKEA,13.8087473,0.924
Conniemzuth,kniLykS,,
North James,XcidroN,5570057.29,283.9
nairB ekaL,BBA,3859865.2,
Lillhfmn,aileT,88.1813609,1.96
,TechSphere,5402512.55,439.9
Lzllhamn,kniLykS,6034661.38,3.27
,NopdicX,,272.8
Helsingborg,Scania,1588822.68,8.272
Jacobmouth,AlB,30.6952846,273.4
,BBA,7478857.46,466.4
,Scania,6062861.33,401.6
datssemaJ,aileT,69.5475402,232.0
werdnA ekaL,NordirX,8636286.9,8.13
,pBB,1865234.89,104.2
trufelohciN htroN,SKj,16.2875164,453.6
Sarahhaven,SKF,,347.9
Savchezshire,,59.2348333,355.1
retsehcoinotnA,Teoia,4081877.92,111.7
Port Michael,erehpShceT,,
Bjöfnköping,H&M,,23.8
Lake Tiffany,AEKI,2705439.11,357.3
,NofdicX,74.4580751,246.2
Jdnköping,,6351866.81,457.5
,SkyLink,72.6494984,4.932
Rushstad,AuB,9021462.95,
,NordicX,,7.3
Kimmouth,,,345.2
,NordicX,3354512.42,46.9
Darrenbudy,IKtA,2211706.76,1.533
Lake Angela,H&M,8177242.55,218.1
,IKEA,37.1116282,310.8
,NordicX,6.4691413,383.4
,kniLykS,,
Helsinxborg,ainacS,98.1697347,319.2
Larsonborough,SKF,4868040.67,465.7
Moorehaven,,4413809.08,476.5
,,,5.11
Jamesfort,SKF,72.0196204,3.342
,SkyLink,27.0137571,13.4
South Jonathanzurgh,ABB,7762884.65,
,SkyLina,,170.5
gnipökniL,AEKI,8.0789198,202.5
Jessicaberg,AkB,3191756.58,322.7
New Jessicaberg,Scania,3241634.43,59.6
,,7890263.9,1.132
Björnköping,,52.8598479,499.3
Millertown,,4011767.9,9.263
Jasonfort,Scania,7565146.83,7.184
edisaihtnyC,erehpShceT,35.6251177,272.5
yhtomiT ekaL,Scania,,332.9
grebmailliW,kniLykS,9739561.17,139.1
Abbottshire,Scania,0.2269788,9.23
Laoe Robert,,,1.192
,SkyLink,6794241.48,5.874
yew Willie,H&M,2942729.47,5.6
Brenfamouth,IKEA,9884272.35,298.3
Freemanside,NordicX,17.3334205,7.833
Matthewsside,,9245212.94,455.0
,Scanii,5744575.26,459.6
Romervmouth,,7.9334421,4.912
New Johnton,NordicX,4271928.28,172.9
Lake Ruben,kKF,3378451.57,179.8
,ainacS,91.3173331,8.0
Cannonhaven,Tflia,2625215.41,5.604
Danielport,SkyLink,3241630.59,
PortuKathryn,Scania,6266810.31,
North Kenneth,,6406359.71,3.781
Jasontown,,9293211.02,
WesteWilliam,,94.3855483,492.9
Monicashire,TechSphere,68.4516282,273.8
nwotknarF,aileT,4121860.08,
Cochranjille,H&M,9175114.48,3.41
Lillhamn,H&M,2252468.53,23.9
Benjaminvhester,SmF,1255452.25,170.0
Jonesfurt,SKF,5388623.02,353.0
,TechSpaere,37.5268322,
East Michelle,,4988133.92,450.6
,H&p,17.3570802,66.0
,Szania,7342098.23,203.9
hast Allison,Telia,8357031.55,51.1
,AEKI,7142727.14,370.4
yrraL tseW,SkyLink,3196223.52,344.0
Lindöping,Scania,8683205.99,4.533
East Kkmberlyside,,7158358.67,378.5
Linköpfng,HeM,5657345.29,
,Tecia,,467.8
Rachepland,NnrdicX,,161.1
Hulsingborg,erehpShceT,8762892.95,410.4
Beckerberg,Scania,2162997.58,32.3
Hannahhaven,ABB,27.3695607,6.492
,NordicX,,7.163
Göteborg,XcidroN,7611145.79,3.873
Davisport,Scanta,97.8586086,8.522
Björnköping,H&M,,109.0
weivnellA,IKEA,6.0568366,1.172
North Daniev,,6109266.19,154.2
Nicoletown,,,115.4
refinneJ htuoS,,,33.6
grobetöG,,7308392.37,396.9
iooperview,Telia,,31.3
,M&H,1092047.78,334.7
Mccoyfurt,SaF,2030242.56,8.422
dnalllehctiM,Telia,5818900.01,49.1
Helsiygborg,TechSphere,4073115.5,60.3
,aileT,,106.7
Hendersonside,Telik,,
Lewisshiri,SkyLinh,1241687.3,474.7
gnipöknöJ,IKEA,35.0631262,52.0
Ngrth Karina,s&M,2032555.88,
htuomrelliM,NordicX,8559873.38,444.0
erihsnaoJ tsaE,NordicX,85.2940102,348.0
xort Jeremyborough,Scania,4816175.51,312.3
Lake Shelbyfkrt,,6819091.21,
edisemoreJ htuoS,ScF,6093699.34,397.2
Dawsonborouuh,Scwnia,,30.5
Rossview,,6071044.83,99.5
weivskrapS,SkyLitk,1974962.32,151.7
Port Russell,SkyLink,7608095.08,184.3
Jnhnfort,IKEA,,6.851
East Ajgelaborough,Scanxa,9771702.82,345.5
,,6414887.8,90.1
nhoJ troP,FKS,2583201.29,418.6
,FKS,31.0789224,145.2
eiddE tsaE,FKS,,107.7
Blackburnview,l&M,,230.7
,o&M,3303327.78,336.0
Wileobury,,9435206.15,439.9
Garciaborough,AEKI,6.9634076,230.9
Port Sandrafurt,Scagia,7157631.2,
Davidpore,Tdlia,20.9734247,230.2
Bennettton,,5284202.15,329.7
New Cynthia,,69.0209558,255.9
Monicaport,NordicX,8602949.53,
West Teresashire,BBA,3561850.13,38.7
,,7898780.61,348.9
Lewisfory,SKF,5662223.44,
Allisonberg,Telia,,374.0
West Kimberlyborougc,,6120475.04,342.4
ellivziuR,SwF,9198795.47,65.0
grebnasuS,SKF,8292009.53,2.36
Port Sue,ABB,4576713.04,193.0
htuomhtimS,H&M,8913752.99,110.3
Lillhamn,uBB,,6.54
gnipökniL,Scania,6416765.41,285.1
adnohR troP,SKF,3285719.91,39.5
,,2247074.09,6.453
New Denise,Telia,43.7652181,433.6
,XcidroN,,0.342
gnipöknöJ,,,56.4
semaJ troP,aileT,,57.0
West Joseborough,SKF,4947309.48,8.034
gnipöknröjB,SKz,2179370.68,
ennazuS ekaL,,3720142.51,274.3
rake Eric,SKF,3219879.85,115.0
,TechSphere,99.3615445,
New Diana,SkyLink,5815297.27,3.714
,TechSphere,5007445.99,3.072
,AEKI,,3.992
Robertsonport,TechSphere,2571500.74,53.9
West Kelly,,6214435.04,441.3
grobgnisleH,TechSpuere,1786761.65,200.6
Björnköpivg,IKEA,62.9374411,
Safanthaside,TechSphere,8958268.3,90.1
Vasquezberg,,2148171.03,263.0
South Loribury,H&M,51.3011065,5.372
East Lawrence,yKEA,9750129.6,30.0
,aileT,9291959.49,148.0
Marieberg,ekyLink,29.7881546,
Lisastad,Telia,1020773.73,372.9
Stockholm,,3496257.32,142.5
Stockhold,H&M,,
Lake Jenniferstad,ABB,4006708.35,0.72
Brownside,,1532806.0,
notsivaD,Telij,7734043.66,
Port Robemt,,53.3365905,
North Justinbera,aileT,1366278.75,364.7
hguorobannA tseW,,60.6818324,189.9
,Teaia,2959753.74,181.6
,NordicX,4597010.79,301.2
trufttoillE,BBA,,212.6
South Pameqafort,,2299076.3,36.6
Brooksjort,SkyLunk,33.7084844,
,XcidroN,4804041.06,22.1
Harmonbury,H&M,,233.4
,,6668892.13,193.6
yrubekaJ,Telia,65.7786874,470.6
Mackkille,HjM,1895561.7,7.651
Wese Aliciaburgh,FKS,8081891.71,484.6
tropennazuS,TerhSphere,,
Göteborg,Scvnia,,388.8
,NordicX,7029709.66,365.8
Jönköping,,35.4023806,
Danielborough,,6246342.67,86.5
nevahnosillA,TechSphere,92.6672432,46.4
Sharonside,IKEp,,400.2
Rileyform,XcidroN,9789154.78,4.074
Stockholm,TeclSphere,3533333.9,416.0
Lake erandyfort,M&H,96.9553812,426.2
Stoutchester,Tylia,78.2588518,88.2
Erikhaven,SKF,9026465.43,155.0
Strongchesker,ainacS,5409249.79,7.162
Stockholm,ABB,8836109.07,28.8
Göteborg,Scania,6756688.59,490.7
Nguyenbury,,1352176.01,406.5
dnaleinnoC,H&M,,306.7
,,8563722.49,4.501
South Calvinshde,IKEA,54.6108415,330.2
New Christine,,9498085.01,420.3
Helsingborg,H&M,2672099.52,401.6
Datischester,ABB,6027645.66,405.9
mlohkcotS,,25.1264746,257.7
North Maria,TechSahere,4630822.43,169.0
Crystalburgg,H&M,9811690.87,65.3
New Katherinehaven,H&M,20.4723142,6.491
Robertland,b&M,49.7243307,219.5
Johnborough,Telia,23.8903473,456.5
North Christopher,,9812330.12,253.6
Uppsala,ABB,93.7692123,26.9
grebleahciM,,,1.513
East Christopherstad,AEKI,7183155.45,2.681
Kruegervilxe,H&M,4451337.02,3.744
,FKS,4058854.31,7.742
Squth Patricia,SkyLiik,,268.1
East Kargntown,XcidroN,5286475.57,381.2
,,82.0395343,449.0
North Andrfa,TeshSphere,8275690.62,148.9
Uppsala,,2717768.76,106.8
Port Micheleborough,IKEA,53.9244623,
Nozth Theresahaven,Saania,38.6263059,460.3
Aliciaside,AEKI,6363136.31,426.8
East Charlene,FKS,,0.242
Johnfort,AEKI,6109377.39,230.1
Björnhöping,FKS,2507271.84,402.6
Jönköping,H&M,,69.7
East Patricktown,IKEA,4334828.17,
Carriebonough,H&M,,274.5
Port Melissaburgh,IKiA,51.0252496,
West Wesleyview,AmB,6400169.22,
Stockholm,,15.1257107,62.4
Nancystad,NomdicX,5359231.62,188.7
gnipökniL,IKEA,7276225.82,467.1
East Donaldborough,,8422624.03,153.2
datsymA ekaL,ucania,,1.891
ymmaT weN,aileT,6805317.24,113.3
Lake Shari,SkcLink,1285933.72,244.5
yrubletaP,SkyLink,,144.0
South Annetteberg,aileT,7948879.24,478.4
South Kyle,,,398.9
West Kimbcrly,XcidroN,3402040.09,
Thoopsonton,SKF,79.0809385,
Janetberg,Scania,2590945.3,8.832
South Corey,SxF,4282154.13,8.664
South Braidifurt,Scanfa,1684835.1,272.9
South Jennifer,v&M,8124181.58,8.28
retsehcnosnhoJ,AEKI,3299104.78,6.514
,SkyLink,30.8709807,5.062
Christopherland,Scania,1865266.35,188.5
North Mollyland,BBA,5299785.29,140.7
South Erica,,8888284.57,4.253
New Jennifefburgh,AEKI,,
Helsinguorg,SzF,8584761.97,430.4
Fostershire,wKEA,5862571.68,327.3
Mcmillanview,Scania,4325021.88,471.9
htebazilE troP,SKF,9211858.8,
Hubbardton,,,265.0
,Telia,30.2239389,4.101
South Kimberly,XcidroN,83.7162528,333.0
South Nicholas,SkyLiek,2833607.84,434.3
gnipöknröjB,,98.8433502,200.9
Lake Susanmouth,SkyLizk,5154814.54,411.0
,ABB,2128804.37,100.2
Millsmoueh,SkyLink,,470.0
Thompsonstad,aileT,7317553.44,224.8
Krystalchester,NordicX,32.5116329,347.7
Millertocn,,8514427.22,97.3
Harrisville,Scania,7166585.63,129.5
yasdniL tsaE,lordicX,5557191.59,467.2
erihsaruaL troP,Scania,9568890.79,332.1
North Brandbview,,40.6392576,376.5
East Frank,,6935558.16,9.81
hgrubzenitraM,SkyLink,8961186.21,397.3
nevahyelhsA tseW,Scania,4735273.78,174.3
Khithview,SayLink,9621346.21,3.174
